0.02,8.15E-13,5.11E-14,3.29E-15,1.78E-16,2.22E-17,-1.14E-17,-4.09E-18,1.16E-18,9.61E-19,2.25E-19,-9.14E-21,-2.34E-20,-8.34E-21,-1.52E-21,-1.64E-23,9.44E-23,3.87E-23,9.65E-24,1.47E-24,7.96E-27,-7.99E-26,-3.23E-26,-8.66E-27,-1.78E-27,-2.62E-28,-1.40E-29,7.78E-30,3.83E-30,1.15E-30,2.74E-31,5.40E-32,8.74E-33,1.00E-33,6.73E-37,-4.62E-35,-1.85E-35,-5.24E-36,-1.23E-36,-2.52E-37,-4.48E-38,-6.36E-39
0.021,1.15E-12,7.22E-14,4.65E-15,2.64E-16,2.01E-17,-1.17E-17,1.15E-18,3.10E-18,8.42E-19,-8.17E-20,-1.22E-19,-3.94E-20,-5.04E-21,1.09E-21,7.96E-22,2.40E-22,4.30E-23,1.57E-24,-2.18E-24,-9.69E-25,-2.59E-25,-4.95E-26,-5.73E-27,3.74E-28,4.58E-28,1.66E-28,4.33E-29,8.97E-30,1.43E-30,1.36E-31,-1.38E-32,-1.16E-32,-3.95E-33,-1.04E-33,-2.31E-34,-4.41E-35,-6.83E-36,-6.81E-37,4.05E-38,4.68E-38,1.66E-38
0.022,1.62E-12,1.02E-13,6.57E-15,4.03E-16,2.22E-17,-6.49E-18,6.38E-18,3.04E-18,-2.07E-19,-4.93E-19,-1.61E-19,-1.19E-20,9.93E-21,4.91E-21,1.19E-21,1.23E-22,-3.37E-23,-2.24E-23,-6.89E-24,-1.35E-24,-1.32E-25,2.43E-26,1.73E-26,5.65E-27,1.35E-27,2.43E-28,2.70E-29,-1.78E-30,-2.10E-30,-7.47E-31,-1.94E-31,-4.13E-32,-7.33E-33,-1.00E-33,-5.40E-35,2.60E-35,1.29E-35,3.93E-36,9.59E-37,2.02E-37,3.59E-38
0.023,2.27E-12,1.43E-13,9.29E-15,5.98E-16,2.40E-17,1.55E-18,8.83E-18,6.93E-19,-1.51E-18,-5.98E-19,-2.66E-20,5.53E-20,2.42E-20,4.78E-21,-3.48E-23,-3.74E-22,-1.50E-22,-3.52E-23,-3.99E-24,6.74E-25,5.12E-25,1.66E-25,3.81E-26,6.04E-27,3.29E-28,-2.00E-28,-9.92E-29,-2.96E-29,-6.82E-30,-1.23E-30,-1.57E-31,-3.39E-33,6.02E-33,2.58E-33,7.54E-34,1.79E-34,3.59E-35,5.84E-36,6.50E-37,-1.17E-38,-3.43E-38
0.024,3.18E-12,2.01E-13,1.31E-14,8.59E-16,2.92E-17,1.17E-17,7.59E-18,-2.75E-18,-2.04E-18,-1.55E-19,2.24E-19,1.02E-19,1.65E-20,-2.86E-21,-2.53E-21,-7.97E-22,-1.34E-22,4.12E-24,1.13E-23,4.29E-24,1.01E-24,1.52E-25,2.05E-27,-8.02E-27,-3.40E-27,-9.38E-28,-1.95E-28,-2.83E-29,-1.13E-30,9.97E-31,4.49E-31,1.29E-31,3.00E-32,5.84E-33,8.94E-34,7.48E-35,-1.33E-35,-8.90E-36,-2.91E-36,-7.45E-37,-1.59E-37
0.025,4.44E-12,2.82E-13,1.85E-14,1.22E-15,4.83E-17,2.22E-17,2.22E-18,-5.59E-18,-1.20E-18,6.42E-19,3.80E-19,5.75E-20,-1.94E-20,-1.32E-20,-3.54E-21,-3.43E-22,1.41E-22,8.56E-23,2.47E-23,4.12E-24,7.10E-26,-2.25E-25,-9.63E-26,-2.61E-26,-5.05E-27,-5.66E-28,5.46E-29,5.37E-29,1.89E-29,4.77E-30,9.51E-31,1.43E-31,1.08E-32,-2.67E-33,-1.64E-33,-5.33E-34,-1.34E-34,-2.80E-35,-4.77E-36,-5.73E-37,-3.90E-39
0.026,6.19E-12,3.95E-13,2.59E-14,1.72E-15,8.67E-17,2.73E-17,-6.69E-18,-6.05E-18,8.84E-19,1.26E-18,2.45E-19,-7.97E-20,-5.74E-20,-1.41E-20,-2.53E-22,1.12E-21,4.80E-22,1.10E-22,8.25E-24,-4.40E-24,-2.32E-24,-6.64E-25,-1.28E-25,-1.21E-26,2.74E-27,1.84E-27,5.99E-28,1.41E-28,2.43E-29,2.32E-30,-3.17E-31,-2.42E-31,-8.11E-32,-2.09E-32,-4.43E-33,-7.44E-34,-7.87E-35,5.04E-36,5.83E-36,2.11E-36,5.55E-37
0.027,8.62E-12,5.52E-13,3.63E-14,2.44E-15,1.40E-16,2.28E-17,-1.49E-17,-2.54E-18,3.35E-18,1.15E-18,-1.96E-19,-2.18E-19,-5.46E-20,2.42E-21,6.23E-21,2.28E-21,3.95E-22,-2.73E-23,-4.25E-23,-1.52E-23,-3.26E-24,-3.43E-25,6.75E-26,4.94E-26,1.63E-26,3.72E-27,5.69E-28,1.88E-29,-2.43E-29,-1.08E-29,-3.06E-30,-6.72E-31,-1.16E-31,-1.30E-32,6.98E-34,9.65E-34,3.58E-34,9.61E-35,2.10E-35,3.75E-36,4.80E-37
0.028,1.20E-11,7.70E-13,5.09E-14,3.43E-15,2.06E-16,1.31E-17,-1.54E-17,4.63E-18,4.59E-18,1.81E-20,-7.15E-19,-2.22E-19,1.07E-20,2.83E-20,9.82E-21,1.24E-21,-3.77E-22,-2.63E-22,-7.68E-23,-1.14E-23,7.33E-25,1.06E-24,3.91E-25,9.31E-26,1.39E-26,-2.55E-29,-8.48E-28,-3.47E-28,-9.34E-29,-1.87E-29,-2.53E-30,-4.95E-32,1.10E-31,4.79E-32,1.40E-32,3.22E-33,5.88E-34,7.39E-35,3.37E-37,-3.57E-36,-1.43E-36
0.029,1.66E-11,1.07E-12,7.11E-14,4.80E-15,2.98E-16,8.48E-18,-5.27E-18,1.17E-17,2.81E-18,-1.83E-18,-9.06E-19,-1.06E-20,1.10E-19,4.05E-20,3.92E-21,-2.39E-21,-1.32E-21,-3.26E-22,-2.23E-23,1.61E-23,8.12E-24,2.22E-24,3.71E-25,7.02E-27,-2.11E-26,-9.16E-27,-2.48E-27,-4.73E-28,-4.87E-29,6.76E-30,5.35E-30,1.79E-30,4.45E-31,8.84E-32,1.26E-32,4.20E-34,-4.96E-34,-2.24E-34,-6.54E-35,-1.52E-35,-2.83E-36
0.03,2.30E-11,1.49E-12,9.91E-14,6.71E-15,4.37E-16,1.43E-17,9.72E-18,1.27E-17,-2.29E-18,-3.21E-18,-3.81E-19,3.57E-19,1.64E-19,1.61E-20,-1.15E-20,-5.98E-21,-1.28E-21,3.26E-23,1.23E-22,4.70E-23,9.98E-24,7.83E-25,-3.65E-25,-2.05E-25,-6.06E-26,-1.19E-26,-1.11E-27,2.72E-28,1.77E-28,5.65E-29,1.30E-29,2.21E-30,2.06E-31,-3.48E-32,-2.59E-32,-8.84E-33,-2.24E-33,-4.45E-34,-6.48E-35,-3.36E-36,1.87E-36
0.031,3.17E-11,2.06E-12,1.38E-13,9.39E-15,6.36E-16,2.64E-17,1.96E-17,5.05E-18,-7.97E-18,-2.55E-18,8.60E-19,6.31E-19,8.60E-20,-4.54E-20,-2.57E-20,-5.08E-21,5.25E-22,6.85E-22,2.28E-22,3.63E-23,-2.55E-24,-3.67E-24,-1.34E-24,-3.01E-25,-3.43E-26,5.60E-27,4.52E-27,1.51E-27,3.48E-28,5.37E-29,2.16E-30,-2.03E-30,-9.45E-31,-2.81E-31,-6.40E-32,-1.09E-32,-9.68E-34,1.89E-34,1.28E-34,4.24E-35,1.05E-35
0.032,4.37E-11,2.85E-12,1.92E-13,1.31E-14,9.03E-16,3.95E-17,2.00E-17,-7.31E-18,-9.55E-18,7.77E-19,2.10E-18,4.64E-19,-1.44E-19,-1.05E-19,-2.16E-20,2.92E-21,3.26E-21,1.00E-21,1.06E-22,-4.12E-23,-2.48E-23,-7.10E-24,-1.14E-24,2.84E-26,9.07E-26,3.56E-26,8.81E-27,1.37E-27,2.07E-29,-7.24E-29,-3.04E-29,-8.27E-30,-1.70E-30,-2.43E-31,-4.24E-33,1.20E-32,5.21E-33,1.48E-33,3.23E-34,5.35E-35,4.90E-36
0.033,6.01E-11,3.94E-12,2.66E-13,1.83E-14,1.26E-15,5.73E-17,1.56E-17,-1.62E-17,-4.23E-18,5.10E-18,2.09E-18,-2.95E-19,-3.96E-19,-9.55E-20,1.16E-20,1.44E-20,4.27E-21,2.59E-22,-2.90E-22,-1.38E-22,-3.26E-23,-2.87E-24,1.23E-24,7.16E-25,2.10E-25,3.77E-26,1.63E-27,-1.76E-27,-8.27E-28,-2.31E-28,-4.56E-29,-5.50E-30,3.03E-31,4.41E-31,1.67E-31,4.40E-32,8.72E-33,1.14E-33,-9.84E-36,-6.51E-35,-2.57E-35
0.034,8.24E-11,5.43E-12,3.68E-13,2.54E-14,1.75E-15,9.05E-17,1.26E-17,-1.58E-17,5.63E-18,6.97E-18,1.11E-19,-1.27E-18,-4.11E-19,3.05E-20,5.96E-20,1.84E-20,7.13E-22,-1.55E-21,-6.77E-22,-1.33E-22,1.26E-24,1.09E-23,4.39E-24,1.01E-24,1.03E-25,-2.79E-26,-1.85E-26,-5.80E-27,-1.21E-27,-1.38E-28,1.51E-29,1.39E-29,4.83E-30,1.21E-30,2.22E-31,2.16E-32,-3.80E-33,-2.77E-33,-9.22E-34,-2.25E-34,-4.22E-35
0.035,1.13E-10,7.47E-12,5.09E-13,3.53E-14,2.45E-15,1.46E-16,1.17E-17,-7.18E-18,1.35E-17,3.81E-18,-2.99E-18,-1.58E-18,1.92E-21,2.22E-19,7.78E-20,3.17E-21,-7.09E-21,-3.04E-21,-5.06E-22,7.29E-23,7.09E-23,2.32E-23,4.08E-24,-6.53E-26,-3.25E-25,-1.29E-25,-3.10E-26,-4.13E-27,3.09E-28,3.84E-28,1.36E-28,3.32E-29,5.75E-30,4.45E-31,-1.57E-31,-9.13E-32,-2.85E-32,-6.52E-33,-1.07E-33,-7.82E-35,2.56E-35
0.036,1.54E-10,1.02E-11,7.02E-13,4.90E-14,3.42E-15,2.24E-16,9.69E-18,4.22E-18,1.37E-17,-3.30E-18,-4.86E-18,-5.35E-19,6.92E-19,3.10E-19,1.92E-20,-2.94E-20,-1.31E-20,-1.91E-21,5.49E-22,3.92E-22,1.10E-22,1.31E-23,-3.34E-24,-2.38E-24,-7.32E-25,-1.30E-25,-2.15E-27,7.95E-27,3.41E-27,8.95E-28,1.55E-28,1.07E-29,-4.66E-30,-2.59E-30,-8.02E-31,-1.78E-31,-2.63E-32,-5.78E-34,1.25E-33,5.40E-34,1.50E-34
0.037,2.10E-10,1.40E-11,9.67E-13,6.78E-14,4.77E-15,3.23E-16,7.68E-18,1.28E-17,5.57E-18,-9.76E-18,-3.33E-18,1.56E-18,1.10E-18,1.21E-19,-1.08E-19,-5.40E-20,-7.78E-21,2.86E-21,1.91E-21,4.79E-22,2.62E-23,-2.94E-23,-1.42E-23,-3.54E-24,-3.78E-25,1.05E-25,7.04E-26,2.18E-26,4.24E-27,3.36E-28,-1.23E-28,-7.04E-29,-2.16E-29,-4.76E-30,-6.74E-31,8.01E-33,4.33E-32,1.72E-32,4.56E-33,8.91E-34,1.10E-34
0.038,2.86E-10,1.92E-11,1.33E-12,9.37E-14,6.63E-15,4.53E-16,1.13E-17,1.58E-17,-5.88E-18,-1.06E-17,1.44E-18,3.22E-18,6.55E-19,-3.26E-19,-2.08E-19,-3.38E-20,1.20E-20,8.36E-21,1.98E-21,-3.34E-23,-1.89E-22,-7.46E-23,-1.50E-23,-1.74E-25,1.09E-24,4.61E-25,1.11E-25,1.32E-26,-2.12E-27,-1.74E-27,-5.72E-28,-1.28E-28,-1.84E-29,1.83E-31,1.21E-30,4.93E-31,1.30E-31,2.43E-32,2.45E-33,-3.80E-34,-2.88E-34
0.039,3.89E-10,2.62E-11,1.82E-12,1.29E-13,9.21E-15,6.34E-16,2.40E-17,1.38E-17,-1.39E-17,-4.54E-18,6.49E-18,2.76E-18,-6.60E-19,-7.11E-19,-1.47E-19,4.24E-20,3.38E-20,7.98E-21,-5.87E-22,-1.02E-21,-3.54E-22,-5.50E-23,7.49E-24,7.58E-24,2.52E-24,4.59E-25,1.88E-27,-3.22E-26,-1.34E-26,-3.36E-27,-5.18E-28,-3.70E-30,2.99E-29,1.28E-29,3.49E-30,6.56E-31,5.82E-32,-1.50E-32,-9.46E-33,-3.00E-33,-6.77E-34
0.04,5.27E-10,3.57E-11,2.50E-12,1.78E-13,1.28E-14,8.87E-16,4.35E-17,9.28E-18,-1.43E-17,5.08E-18,8.00E-18,-1.79E-19,-2.00E-18,-6.03E-19,1.15E-19,1.27E-19,3.21E-20,-2.99E-21,-4.78E-21,-1.55E-21,-1.73E-22,6.99E-23,4.37E-23,1.21E-23,1.43E-24,-3.55E-25,-2.55E-25,-7.92E-26,-1.47E-26,-6.52E-28,6.76E-28,3.20E-28,8.99E-29,1.76E-29,1.65E-30,-4.21E-31,-2.75E-31,-8.72E-32,-1.94E-32,-2.87E-33,-6.39E-35
0.041,7.13E-10,4.85E-11,3.42E-12,2.45E-13,1.77E-14,1.24E-15,6.74E-17,6.08E-18,-7.67E-18,1.23E-17,4.21E-18,-3.94E-18,-2.14E-18,1.49E-19,4.18E-19,1.28E-19,-9.19E-21,-1.95E-20,-6.44E-21,-4.55E-22,4.39E-22,2.22E-22,5.20E-23,2.27E-24,-3.37E-24,-1.57E-24,-3.87E-25,-4.27E-26,1.02E-26,7.17E-27,2.25E-27,4.67E-28,5.16E-29,-8.43E-30,-6.89E-30,-2.33E-30,-5.33E-31,-7.70E-32,1.75E-34,4.57E-33,1.82E-33
0.042,9.62E-10,6.58E-11,4.66E-12,3.37E-13,2.44E-14,1.73E-15,1.00E-16,6.52E-18,1.50E-18,1.28E-17,-3.05E-18,-5.80E-18,-5.24E-19,1.14E-18,4.75E-19,-9.48E-21,-7.04E-20,-2.54E-20,-1.25E-21,2.25E-21,1.03E-21,2.05E-22,-1.01E-23,-2.22E-23,-8.25E-24,-1.59E-24,-5.45E-27,1.18E-25,4.93E-26,1.20E-26,1.62E-27,-1.20E-28,-1.53E-28,-5.69E-29,-1.39E-29,-2.11E-30,6.26E-33,1.32E-31,5.36E-32,1.40E-32,2.58E-33
0.043,1.30E-09,8.91E-11,6.36E-12,4.62E-13,3.37E-14,2.42E-15,1.51E-16,9.23E-18,7.75E-18,6.38E-18,-9.41E-18,-3.92E-18,2.12E-18,1.55E-18,9.69E-20,-2.23E-19,-9.54E-20,-5.52E-21,9.80E-21,4.40E-21,7.61E-22,-1.23E-22,-1.22E-22,-3.88E-23,-5.39E-24,1.01E-24,8.49E-25,2.72E-25,4.91E-26,7.05E-28,-3.05E-27,-1.31E-27,-3.45E-28,-5.89E-29,-1.72E-30,3.16E-30,1.42E-30,3.86E-31,7.14E-32,6.08E-33,-1.68E-33
0.044,1.74E-09,1.20E-10,8.65E-12,6.33E-13,4.65E-14,3.37E-15,2.23E-16,1.07E-17,8.63E-18,-2.92E-18,-1.08E-17,1.17E-18,4.01E-18,8.04E-19,-5.70E-19,-3.36E-19,-3.26E-20,3.54E-20,1.77E-20,2.74E-21,-7.69E-22,-5.94E-22,-1.68E-22,-1.42E-23,9.08E-24,4.93E-24,1.29E-24,1.43E-25,-3.92E-26,-2.66E-26,-8.23E-27,-1.59E-27,-1.18E-28,5.83E-29,3.27E-29,9.78E-30,1.92E-30,1.72E-31,-4.79E-32,-3.00E-32,-9.28E-33
